participant_id,participant_login,episode_id,n_targets,n_banners,RTs,speed,response_window,start_times,delta_orientation,nb_targets_retrieved,nb_distractor_retrieved,F1_score,secondary_answers,secondary_ratio,idle_time,date
707,bot,374860,1,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.666476+00:00
707,bot,374861,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.683575+00:00
707,bot,374862,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.750025+00:00
707,bot,374863,3,1,[0],2.5,832.0,[0],45.0,3,9,1.0,[1],1.0,1757.0,2023-12-07 14:52:43.812609+00:00
707,bot,374864,3,3,"[0, 0, 0]",2.5,666.0,"[0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.921735+00:00
707,bot,374865,3,4,"[0, 0, 0, 0]",3.0,1300.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.930033+00:00
707,bot,374866,2,4,"[0, 0, 0, 0]",1.5,666.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.936138+00:00
707,bot,374867,2,4,"[0, 0, 0, 0]",1.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:43.989111+00:00
707,bot,374868,2,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.096880+00:00
707,bot,374869,5,4,"[0, 0, 0, 0]",2.5,666.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.131780+00:00
707,bot,374870,5,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.296486+00:00
707,bot,374871,5,4,"[0, 0, 0, 0]",2.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.315161+00:00
707,bot,374872,6,2,"[0, 0]",1.0,1040.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.346759+00:00
707,bot,374873,6,2,"[0, 0]",1.0,1040.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.370170+00:00
707,bot,374874,6,2,"[0, 0]",1.0,1040.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.376401+00:00
707,bot,374875,4,2,"[0, 0]",3.5,532.0,"[0, 0]",45.0,4,8,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.383281+00:00
707,bot,374876,4,2,"[0, 0]",3.5,532.0,"[0, 0]",45.0,4,8,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.392674+00:00
707,bot,374877,4,1,[0],2.0,532.0,[0],45.0,4,8,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.417557+00:00
707,bot,374878,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.432560+00:00
707,bot,374879,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.439871+00:00
707,bot,374880,1,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.447594+00:00
707,bot,374881,2,4,"[0, 0, 0, 0]",2.5,832.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.453755+00:00
707,bot,374882,2,4,"[0, 0, 0, 0]",1.0,666.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.459159+00:00
707,bot,374883,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.464547+00:00
707,bot,374884,4,4,"[0, 0, 0, 0]",1.5,666.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.470443+00:00
707,bot,374885,4,1,[0],3.0,666.0,[0],45.0,4,8,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.481041+00:00
707,bot,374886,4,3,"[0, 0, 0]",3.5,832.0,"[0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.489206+00:00
707,bot,374887,4,1,[0],1.5,532.0,[0],45.0,4,8,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.496024+00:00
707,bot,374888,4,3,"[0, 0, 0]",3.0,532.0,"[0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.503111+00:00
707,bot,374889,4,4,"[0, 0, 0, 0]",2.5,1300.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.509848+00:00
707,bot,374890,3,2,"[0, 0]",3.5,666.0,"[0, 0]",45.0,3,9,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.516312+00:00
707,bot,374891,3,4,"[0, 0, 0, 0]",1.0,666.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.522991+00:00
707,bot,374892,3,3,"[0, 0, 0]",3.5,1040.0,"[0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.530474+00:00
707,bot,374893,2,4,"[0, 0, 0, 0]",2.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.536453+00:00
707,bot,374894,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.542979+00:00
707,bot,374895,2,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.549832+00:00
707,bot,374896,1,4,"[0, 0, 0, 0]",2.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.559412+00:00
707,bot,374897,1,4,"[0, 0, 0, 0]",2.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.565846+00:00
707,bot,374898,1,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.571717+00:00
707,bot,374899,5,4,"[0, 0, 0, 0]",2.5,1040.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.577451+00:00
707,bot,374900,5,2,"[0, 0]",2.5,532.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.587357+00:00
707,bot,374901,5,4,"[0, 0, 0, 0]",3.0,1300.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.596215+00:00
707,bot,374902,1,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.602082+00:00
707,bot,374903,1,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.611044+00:00
707,bot,374904,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.617458+00:00
707,bot,374905,3,2,"[0, 0]",3.5,1300.0,"[0, 0]",45.0,3,9,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.624858+00:00
707,bot,374906,3,1,[0],3.0,1300.0,[0],45.0,3,9,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.631335+00:00
707,bot,374907,3,1,[0],2.5,532.0,[0],45.0,3,9,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.638052+00:00
707,bot,374908,6,1,[0],1.5,1300.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.643962+00:00
707,bot,374909,6,1,[0],1.0,1300.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.650171+00:00
707,bot,374910,6,1,[0],1.5,1300.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.655544+00:00
707,bot,374911,6,3,"[0, 0, 0]",1.5,832.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.661788+00:00
707,bot,374912,6,1,[0],2.0,832.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.669395+00:00
707,bot,374913,6,3,"[0, 0, 0]",1.5,666.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.678697+00:00
707,bot,374914,6,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.688370+00:00
707,bot,374915,6,4,"[0, 0, 0, 0]",2.5,666.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.694539+00:00
707,bot,374916,6,4,"[0, 0, 0, 0]",3.0,666.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.699930+00:00
707,bot,374917,2,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.708105+00:00
707,bot,374918,2,4,"[0, 0, 0, 0]",1.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.716605+00:00
707,bot,374919,2,4,"[0, 0, 0, 0]",1.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.723935+00:00
707,bot,374920,5,3,"[0, 0, 0]",2.0,832.0,"[0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.730882+00:00
707,bot,374921,5,1,[0],2.0,666.0,[0],45.0,5,7,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.737141+00:00
707,bot,374922,5,1,[0],2.5,666.0,[0],45.0,5,7,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.743138+00:00
707,bot,374923,3,3,"[0, 0, 0]",2.5,1040.0,"[0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.749953+00:00
707,bot,374924,3,2,"[0, 0]",1.5,832.0,"[0, 0]",45.0,3,9,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.756164+00:00
707,bot,374925,3,3,"[0, 0, 0]",1.5,666.0,"[0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.762373+00:00
707,bot,374926,1,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.777149+00:00
707,bot,374927,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.785509+00:00
707,bot,374928,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.791032+00:00
707,bot,374929,4,1,[0],3.5,532.0,[0],45.0,4,8,1.0,[1],1.0,1757.0,2023-12-07 14:52:44.796965+00:00
707,bot,374930,4,3,"[0, 0, 0]",3.5,1040.0,"[0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.802400+00:00
707,bot,374931,4,2,"[0, 0]",2.5,1040.0,"[0, 0]",45.0,4,8,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.808172+00:00
707,bot,374932,6,3,"[0, 0, 0]",1.0,666.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.818754+00:00
707,bot,374933,6,3,"[0, 0, 0]",2.0,532.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.825067+00:00
707,bot,374934,6,2,"[0, 0]",2.5,666.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.831480+00:00
707,bot,374935,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.838573+00:00
707,bot,374936,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.854481+00:00
707,bot,374937,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.861618+00:00
707,bot,374938,2,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.869788+00:00
707,bot,374939,2,4,"[0, 0, 0, 0]",1.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.878236+00:00
707,bot,374940,2,4,"[0, 0, 0, 0]",1.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.885003+00:00
707,bot,374941,5,3,"[0, 0, 0]",3.5,666.0,"[0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.891759+00:00
707,bot,374942,5,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.899137+00:00
707,bot,374943,5,2,"[0, 0]",3.5,532.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.916091+00:00
707,bot,374944,3,4,"[0, 0, 0, 0]",3.0,1300.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.924247+00:00
707,bot,374945,3,4,"[0, 0, 0, 0]",1.0,666.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.931861+00:00
707,bot,374946,3,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.946492+00:00
707,bot,374947,5,2,"[0, 0]",3.0,666.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:44.956327+00:00
707,bot,374948,5,3,"[0, 0, 0]",3.5,532.0,"[0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.969372+00:00
707,bot,374949,5,3,"[0, 0, 0]",1.0,666.0,"[0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.979444+00:00
707,bot,374950,3,4,"[0, 0, 0, 0]",1.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.988314+00:00
707,bot,374951,3,4,"[0, 0, 0, 0]",3.5,1300.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:44.996642+00:00
707,bot,374952,3,4,"[0, 0, 0, 0]",2.0,666.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.004351+00:00
707,bot,374953,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.013039+00:00
707,bot,374954,2,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.021982+00:00
707,bot,374955,2,4,"[0, 0, 0, 0]",2.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.030744+00:00
707,bot,374956,2,4,"[0, 0, 0, 0]",3.0,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.038107+00:00
707,bot,374957,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.056322+00:00
707,bot,374958,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.065497+00:00
707,bot,374959,4,4,"[0, 0, 0, 0]",2.0,832.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.076133+00:00
707,bot,374960,4,4,"[0, 0, 0, 0]",1.0,1300.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.083138+00:00
707,bot,374961,4,4,"[0, 0, 0, 0]",3.0,1040.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.089888+00:00
707,bot,374962,6,4,"[0, 0, 0, 0]",1.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.096547+00:00
707,bot,374963,6,2,"[0, 0]",3.0,1300.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:45.104930+00:00
707,bot,374964,6,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.111185+00:00
707,bot,374965,5,4,"[0, 0, 0, 0]",3.0,666.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.118483+00:00
707,bot,374966,5,4,"[0, 0, 0, 0]",3.5,1040.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.124843+00:00
707,bot,374967,5,1,[0],3.5,1300.0,[0],45.0,5,7,1.0,[1],1.0,1757.0,2023-12-07 14:52:45.130921+00:00
707,bot,374968,3,4,"[0, 0, 0, 0]",3.0,832.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.140038+00:00
707,bot,374969,3,4,"[0, 0, 0, 0]",1.0,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.148792+00:00
707,bot,374970,3,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.163469+00:00
707,bot,374971,6,3,"[0, 0, 0]",1.5,1040.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.177386+00:00
707,bot,374972,6,2,"[0, 0]",3.0,832.0,"[0, 0]",45.0,6,6,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:45.184783+00:00
707,bot,374973,6,1,[0],2.0,832.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:45.190860+00:00
707,bot,374974,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.197198+00:00
707,bot,374975,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.204063+00:00
707,bot,374976,3,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,3,9,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.210494+00:00
707,bot,374977,4,4,"[0, 0, 0, 0]",2.5,832.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.218096+00:00
707,bot,374978,4,4,"[0, 0, 0, 0]",1.5,666.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.229081+00:00
707,bot,374979,4,4,"[0, 0, 0, 0]",2.5,832.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.235572+00:00
707,bot,374980,6,3,"[0, 0, 0]",2.5,1300.0,"[0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.246053+00:00
707,bot,374981,6,1,[0],2.5,1300.0,[0],45.0,6,6,1.0,[1],1.0,1757.0,2023-12-07 14:52:45.259933+00:00
707,bot,374982,6,4,"[0, 0, 0, 0]",3.5,1300.0,"[0, 0, 0, 0]",45.0,6,6,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.268244+00:00
707,bot,374983,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.278279+00:00
707,bot,374984,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.289416+00:00
707,bot,374985,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.297604+00:00
707,bot,374986,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.309079+00:00
707,bot,374987,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.321630+00:00
707,bot,374988,2,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,2,10,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.338150+00:00
707,bot,374989,4,4,"[0, 0, 0, 0]",3.0,666.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.359188+00:00
707,bot,374990,4,4,"[0, 0, 0, 0]",1.0,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.385258+00:00
707,bot,374991,4,4,"[0, 0, 0, 0]",2.0,532.0,"[0, 0, 0, 0]",45.0,4,8,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.404488+00:00
707,bot,374992,5,1,[0],3.0,1300.0,[0],45.0,5,7,1.0,[1],1.0,1757.0,2023-12-07 14:52:45.415536+00:00
707,bot,374993,5,2,"[0, 0]",2.0,832.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:45.434813+00:00
707,bot,374994,5,2,"[0, 0]",2.5,832.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:45.440441+00:00
707,bot,374995,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.455580+00:00
707,bot,374996,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.463608+00:00
707,bot,374997,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.469255+00:00
707,bot,374998,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.475626+00:00
707,bot,374999,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.482573+00:00
707,bot,375000,1,4,"[0, 0, 0, 0]",3.5,532.0,"[0, 0, 0, 0]",45.0,1,11,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.491498+00:00
707,bot,375001,5,2,"[0, 0]",2.5,832.0,"[0, 0]",45.0,5,7,1.0,"[1, 1]",1.0,1757.0,2023-12-07 14:52:45.500286+00:00
707,bot,375002,5,3,"[0, 0, 0]",3.0,1300.0,"[0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.506041+00:00
707,bot,375003,5,4,"[0, 0, 0, 0]",3.0,1300.0,"[0, 0, 0, 0]",45.0,5,7,1.0,"[1, 1, 1, 1]",1.0,1757.0,2023-12-07 14:52:45.513112+00:00
